H2,CH4,C2H4,C2H6,C2H2,CO,CO2,risk_score
274.23,665.361,507.107,139.736,12.769,564.139,3336.033,84.81
1763.781,239.046,304.698,85.947,265.401,235.74,1582.348,100.0
54.65,250.064,21.341,249.872,1.459,389.722,3114.412,56.67
201.253,335.7,19.595,80.397,0.5,491.55,3563.395,49.61
45.0,220.0,18.0,190.0,1.2,320.0,2600.0,41.5
469.21,188.328,33.785,12.075,1.974,550.247,546.22,38.04
73.549,21.16,5.772,4.796,1.509,415.54,669.977,8.35
1057.71,92.05,748.942,18.485,328.809,153.1,2973.955,97.83
589.667,141.225,13.65,11.833,0.155,624.937,950.872,48.78
102.78,643.685,387.716,203.602,5.567,689.676,5036.989,85.1
1573.478,293.539,597.432,104.674,249.216,56.468,2888.635,100.0
144.752,43.407,57.604,21.545,15.668,124.286,1026.51,70.61
151.511,353.192,32.95,163.185,0.658,178.232,2642.875,54.62
1319.082,120.405,21.876,30.642,2.049,162.536,901.622,38.72
38.392,191.308,14.048,190.747,1.01,306.564,2502.472,48.67
160.347,452.669,73.53,142.994,2.908,710.865,4914.55,76.53
354.262,932.902,389.309,195.723,6.833,180.903,4798.576,87.44
2854.048,253.285,685.023,85.429,126.534,78.859,888.968,100.0
1567.843,100.598,30.523,16.253,1.486,384.123,1093.074,43.98
247.178,73.662,100.574,38.483,26.302,227.98,1853.636,64.13
17.369,336.102,42.132,165.144,1.158,529.049,2520.656,54.73
7.74,39.521,32.413,5.853,1.167,185.915,1344.455,3.6
160.329,48.276,58.729,25.58,16.501,152.012,1262.362,65.52
21.313,56.403,18.646,9.59,0.0,236.196,2373.084,6.81
251.928,77.971,102.207,38.67,25.883,232.458,1824.524,65.77
194.67,61.696,77.304,29.453,19.192,179.14,1516.435,64.01
1064.221,136.58,687.366,85.137,156.99,519.196,4646.329,100.0
185.92,123.357,15.634,136.545,0.963,486.682,3519.621,55.47
60.831,312.554,24.361,298.742,1.804,500.314,3797.303,41.68
36.741,41.15,12.438,24.452,1.861,306.249,1170.599,12.6
347.297,101.745,134.122,53.889,36.629,348.725,2496.762,79.44
985.332,130.241,740.757,91.033,137.227,541.348,4443.006,100.0
44.993,40.349,1.562,12.173,0.144,298.222,876.446,3.89
621.934,83.08,429.184,49.685,87.064,310.358,2794.027,100.0
86.702,37.524,27.004,27.377,0.57,292.372,1187.501,6.77
100.849,469.217,297.727,95.291,13.02,853.737,2161.224,72.87
508.0,68.0,338.0,42.0,68.0,254.0,2120.0,96.9
71.356,47.314,21.637,9.131,1.264,241.802,1699.99,8.19
328.795,99.627,122.921,43.432,30.835,292.268,2308.745,75.76
1537.568,104.262,26.562,28.115,1.948,490.957,2794.064,34.95
59.727,313.748,21.667,271.605,1.732,477.151,3523.997,46.11
46.139,227.534,17.946,218.083,1.134,354.524,2903.488,51.59
329.369,92.086,130.049,45.113,32.554,287.136,2434.995,74.26
406.45,31.37,8.607,10.905,0.423,168.191,1369.899,33.82
307.336,23.404,8.144,10.537,0.279,154.867,1253.414,43.27
29.652,22.831,18.273,21.421,1.452,133.725,505.232,2.86
509.543,158.745,79.273,14.668,34.74,291.703,3232.965,73.95
55.918,37.26,10.659,12.768,0.498,173.568,1284.897,7.92
134.809,125.462,31.852,19.005,2.307,317.819,2310.915,43.53
500.0,40.0,10.0,12.0,0.5,200.0,1500.0,37.4
65.717,27.368,13.043,12.778,0.374,163.388,719.576,4.99
37.719,20.752,1.708,17.336,0.38,194.985,108.433,11.98
571.948,76.69,401.541,47.352,77.356,292.483,2344.495,100.0
97.902,8.109,2.047,3.425,0.099,53.471,406.377,27.06
2057.518,324.121,418.019,66.052,371.935,230.373,3767.764,100.0
38.0,195.0,14.5,175.0,1.0,305.0,2450.0,52.12
968.0,126.0,645.0,80.0,130.0,484.0,4040.0,98.56
1201.045,121.147,32.026,14.529,0.85,307.619,1429.57,31.73
595.689,155.685,9.747,36.65,42.102,58.458,2244.853,62.86
19.042,40.22,11.981,9.19,1.475,282.199,1515.341,6.78
26.527,65.497,28.356,1.283,2.121,399.218,869.017,4.95
136.207,178.377,19.608,0.0,0.016,295.317,2305.506,49.54
1935.785,167.352,61.323,43.813,150.286,166.372,142.48,100.0
293.422,569.53,152.601,173.103,5.569,516.862,3670.619,78.35
74.055,403.36,31.992,375.774,2.27,600.863,4489.082,53.53
166.972,1044.057,698.016,196.388,9.978,647.43,4555.383,76.04
869.963,0.0,13.295,19.849,1.653,464.902,2724.431,33.21
140.445,856.862,561.643,250.245,8.157,920.751,6607.037,68.05
229.854,65.554,85.134,30.592,20.622,191.99,1629.958,59.01
44.821,29.197,8.495,12.402,0.285,138.958,1007.604,3.09
55.943,294.977,24.426,264.248,1.69,436.412,3105.787,58.29
120.026,770.056,468.041,225.72,6.562,818.452,6183.912,66.56
1054.354,295.175,671.68,115.282,232.721,646.964,2950.223,100.0
90.417,580.951,298.839,180.011,4.358,598.728,4186.263,77.38
536.952,81.362,176.505,80.651,80.837,529.071,2875.539,69.58
11.987,30.622,32.43,12.322,1.458,235.472,2642.136,11.9
65.863,475.459,275.78,131.472,3.876,484.728,3394.144,67.72
459.596,103.911,27.059,24.279,1.636,659.111,3297.098,47.28
20.266,13.277,4.154,4.736,0.0,70.357,583.495,10.96
50.269,265.557,18.907,239.552,1.382,436.209,3019.928,51.38
64.269,349.621,24.845,292.334,1.998,544.511,4320.725,52.32
3007.644,211.864,388.681,71.845,364.568,717.78,1828.221,100.0
13.649,33.189,17.919,22.958,2.221,187.108,2449.165,11.77
497.526,13.813,11.309,30.742,2.074,217.931,1226.725,49.65
22.825,123.883,9.267,116.33,0.471,208.193,1567.528,54.82
274.988,894.357,449.364,63.124,3.546,54.818,2059.108,73.12
64.076,455.295,39.751,207.157,0.186,170.6,1576.07,51.61
47.348,237.317,17.003,205.439,1.174,367.214,2924.455,54.47
98.983,424.612,12.369,68.422,0.866,483.112,3153.69,42.69
120.018,181.284,37.438,261.701,0.0,130.69,2871.481,53.42
1196.978,121.125,191.68,40.308,249.993,178.666,911.513,100.0
864.805,50.895,111.439,22.824,71.938,358.755,2514.369,83.05
16.805,10.461,2.907,3.882,0.0,64.112,522.889,13.64
224.14,90.476,13.563,30.802,0.9,499.784,1958.666,27.75
267.666,76.104,103.783,39.127,25.766,229.493,1936.612,73.94
192.997,59.487,82.811,28.509,18.895,167.603,1533.372,70.23
299.698,575.026,338.29,154.98,14.136,1118.034,1847.822,78.17
130.483,334.229,19.516,179.897,1.203,618.238,2106.457,47.39
65.994,50.89,25.271,28.542,0.615,142.683,2470.704,12.71
190.556,53.325,72.005,27.069,20.248,158.803,1333.275,71.35
15.465,50.938,0.0,20.202,2.119,266.529,926.768,11.29
29.0,19.0,6.0,7.0,0.0,98.0,740.0,8.81
31.0,20.0,6.2,8.5,0.0,108.0,820.0,11.14
1679.499,132.388,37.052,15.605,2.443,288.452,1583.713,47.03
64.879,40.673,14.079,16.104,0.572,203.793,1620.088,4.39
137.826,887.873,554.963,261.321,7.095,869.222,6667.822,71.56
1167.208,140.724,763.528,95.365,146.427,586.675,4366.782,100.0
2203.721,162.92,528.193,51.973,209.36,135.425,2302.27,98.61
60.479,17.122,16.384,16.896,0.375,238.337,1924.894,8.45
335.463,97.292,137.833,47.442,35.008,290.284,2578.275,79.55
20.652,154.919,14.628,33.167,1.494,269.591,1968.563,28.84
193.825,59.541,76.378,29.123,19.484,167.446,1562.458,68.23
973.234,145.725,738.796,33.724,252.376,324.846,1702.617,98.08
226.068,867.221,142.711,106.26,3.873,690.16,4403.853,68.89
204.62,18.094,5.208,7.316,0.191,93.118,939.937,38.89
882.076,0.0,21.715,26.016,2.569,122.202,593.753,40.24
791.521,60.642,14.039,19.141,0.99,309.618,2004.303,37.36
126.862,126.301,24.952,133.208,2.715,552.733,2638.505,44.02
1353.565,158.457,17.245,16.468,2.722,244.026,1997.449,41.41
737.779,50.311,14.24,17.756,0.841,285.646,2000.777,42.32
45.926,29.178,9.138,12.346,0.318,144.292,1079.942,5.22
1229.461,220.51,67.689,62.894,35.849,321.29,2751.208,76.42
1281.12,101.151,33.388,48.942,51.605,353.874,2264.14,71.79
40.103,11.02,22.144,9.221,0.212,372.556,1211.447,11.32
69.999,438.33,29.2,286.961,0.788,550.775,2228.052,46.41
247.252,71.227,93.61,34.406,24.633,197.038,1658.25,77.48
42.98,27.128,9.033,11.021,0.0,134.685,1061.22,4.51
42.66,195.11,14.625,183.394,1.033,306.156,2561.294,48.2
207.126,762.025,555.597,212.607,14.257,349.516,490.313,75.3
865.333,40.717,109.94,10.77,60.558,201.495,2061.576,73.14
517.322,167.188,35.301,0.0,0.248,606.118,2785.824,45.22
66.018,363.394,26.717,294.745,1.928,542.535,4013.293,42.14
210.393,633.477,369.043,88.524,19.296,304.274,5097.342,75.91
1024.0,133.0,683.0,85.0,137.0,512.0,4270.0,100.0
1464.846,116.459,11.959,38.311,0.0,336.26,2343.106,37.95
893.731,70.732,523.813,142.491,338.584,170.362,1291.281,100.0
13.21,7.434,2.234,3.736,0.0,53.595,452.867,7.05
65.558,456.39,267.745,128.42,3.701,416.345,3258.599,71.72
85.656,163.087,20.834,4.348,1.217,452.56,1123.619,35.62
61.0,39.0,12.0,15.0,0.5,188.0,1380.0,8.03
741.699,159.279,120.517,47.51,48.336,36.547,2045.463,79.39
959.956,136.587,649.357,79.595,146.092,501.24,4222.991,100.0
175.636,12.284,4.18,5.178,0.094,70.062,482.812,36.61
43.598,26.838,9.557,11.617,0.0,122.408,1028.124,2.88
651.7,90.723,409.907,57.578,90.08,325.078,2769.186,100.0
677.815,30.48,69.881,58.513,12.959,584.308,2382.901,69.18
1235.585,0.0,181.037,62.225,19.477,0.0,714.646,74.2
146.895,935.475,687.074,183.68,9.353,571.599,4081.696,85.81
61.002,32.646,24.957,6.077,1.005,264.316,448.965,11.81
148.0,44.0,58.0,22.0,14.8,132.0,1100.0,56.44
145.262,845.138,655.539,172.761,9.227,564.24,3958.462,81.86
1650.0,115.0,30.0,38.0,2.5,640.0,3850.0,50.09
68.88,40.352,14.178,16.008,0.607,208.522,1591.049,8.2
1001.674,135.537,86.798,48.256,45.376,358.136,1037.865,71.38
107.631,400.272,42.09,321.951,1.871,107.043,0.0,55.05
975.5,139.295,740.455,84.047,144.328,518.695,4357.604,100.0
160.186,180.926,175.76,36.633,52.9,448.731,2642.675,76.76
796.804,95.464,13.873,17.375,2.455,316.328,1744.181,34.96
51.225,30.838,9.647,12.756,0.291,137.664,1144.878,11.33
1080.89,124.696,11.812,36.782,3.906,7.417,2527.379,45.2
29.843,148.269,10.475,127.207,0.675,230.821,1952.225,53.98
758.0,99.0,505.0,63.0,101.0,379.0,3160.0,99.72
61.361,36.621,12.738,13.216,0.501,172.98,1350.731,10.7
312.433,93.201,130.725,48.697,32.753,276.966,2290.463,61.9
107.897,124.941,40.856,183.077,0.663,89.466,2312.004,48.88
30.123,159.814,11.666,135.974,0.662,232.103,2038.423,56.04
378.0,110.0,146.0,55.0,37.8,338.0,2720.0,78.26
1079.702,126.769,659.291,81.953,144.559,543.981,4560.453,100.0
67.257,25.062,15.737,9.748,1.689,204.048,2631.67,6.12
50.0,30.0,10.0,12.0,0.5,150.0,1100.0,14.3
55.0,35.0,11.0,13.5,0.5,170.0,1250.0,10.14
400.372,118.8,147.838,59.989,36.662,360.072,2851.606,78.9
100.293,626.382,336.961,178.556,6.28,665.497,4608.658,82.97
40.0,25.0,8.0,9.0,0.0,110.0,850.0,14.06
50.266,221.141,18.563,210.437,1.196,383.637,2792.571,54.01
119.121,756.481,481.564,244.014,7.312,800.667,6056.913,75.51
70.0,362.0,27.0,324.0,2.1,568.0,4360.0,58.76
36.297,22.568,7.207,9.601,0.21,121.515,864.01,9.11
168.0,1060.0,646.0,308.0,8.9,1060.0,7780.0,80.63
159.066,326.613,29.302,172.827,2.116,305.599,909.457,51.34
638.036,42.959,12.73,16.024,0.678,239.364,1784.094,34.66
130.518,182.225,6.289,86.374,1.103,339.26,1576.166,51.94
464.572,37.169,10.193,11.697,0.424,195.183,1418.1,36.64
721.969,54.39,13.141,17.777,0.89,303.097,1889.21,47.92
62.428,30.221,3.662,18.157,1.385,95.461,2522.073,13.47
175.26,543.534,330.18,258.988,1.622,278.86,4369.588,71.75
71.641,374.884,31.03,172.127,1.67,46.931,3355.126,52.98
1504.643,0.0,992.296,145.212,143.916,408.737,1985.846,100.0
48.397,38.773,18.327,8.688,1.093,381.558,1612.467,3.55
1130.843,61.992,95.314,50.197,75.571,0.191,794.549,67.27
265.567,72.83,93.505,34.694,25.272,233.752,1816.611,60.69
99.539,668.85,397.931,177.501,5.481,661.138,4813.424,66.48
1263.679,88.05,26.519,31.155,1.757,503.471,3399.683,36.26
323.054,93.688,135.527,49.89,33.103,295.408,2208.702,71.55
461.764,150.057,152.056,61.736,56.81,95.276,2494.812,76.52
64.358,43.384,12.12,14.889,0.499,200.928,1505.756,7.22
185.0,55.0,72.0,27.5,18.5,165.0,1380.0,69.38
931.599,166.153,63.815,43.837,35.804,274.714,2133.075,68.7
178.636,412.344,225.047,222.017,24.04,258.467,1648.612,74.3
1527.983,99.641,25.703,34.737,2.328,557.037,3586.823,41.01
56.282,14.629,2.823,14.791,0.586,90.027,1075.669,9.65
76.0,395.0,30.0,354.0,2.3,620.0,4760.0,53.0
525.0,71.0,350.0,44.0,70.0,263.0,2200.0,100.0
290.795,87.988,16.652,18.441,2.457,240.987,2029.173,31.94
2302.994,295.558,889.765,94.223,298.704,84.165,3697.543,100.0
48.815,214.632,43.882,294.262,0.556,191.08,2455.169,48.12
187.845,1146.684,870.335,208.623,10.647,682.1,4828.757,70.18
902.0,118.0,600.0,74.0,121.0,451.0,3760.0,100.0
993.075,129.416,9.636,28.081,2.35,541.079,2803.098,44.52
59.504,340.962,25.588,277.026,1.651,498.795,3616.084,49.26
384.081,101.077,21.325,33.36,1.453,322.106,2545.621,34.02
163.333,44.518,123.298,15.787,34.882,309.317,1980.825,64.03
367.088,1058.064,542.819,13.396,18.873,835.98,17.878,74.5
411.404,110.072,194.713,35.112,69.815,88.827,1906.08,80.35
130.471,256.44,44.607,65.715,2.155,665.503,1530.432,48.75
53.671,377.214,185.377,102.384,2.721,348.934,2805.634,71.42
35.494,179.298,12.511,149.582,0.855,290.139,2240.211,55.58
56.087,13.839,2.102,26.543,1.342,153.171,2215.578,4.13
152.772,166.109,26.326,187.539,1.855,172.634,586.712,45.61
1434.243,142.2,268.08,64.514,164.447,490.822,1762.186,100.0
192.527,56.476,70.491,27.866,19.299,175.628,1350.849,59.84
88.352,625.921,383.151,166.818,5.233,570.015,4164.291,79.05
63.728,293.481,23.184,292.239,1.791,468.688,3629.191,58.84
484.228,71.43,356.528,40.118,67.479,249.462,2254.102,100.0
1040.054,145.97,764.758,86.098,158.545,572.736,4680.634,100.0
58.959,408.348,227.586,120.666,3.585,367.974,2705.387,65.35
334.988,105.686,129.003,50.802,37.307,302.914,2523.562,60.58
49.858,0.0,10.28,0.774,0.0,257.273,1060.301,3.75
393.573,30.104,8.774,10.683,0.376,184.65,1366.452,31.23
995.705,160.754,8.24,21.632,0.894,436.575,979.702,40.03
80.0,400.0,32.0,330.0,2.5,550.0,4000.0,48.51
70.534,450.257,218.563,128.731,3.259,437.368,3247.499,68.63
212.35,1178.237,925.575,221.58,12.709,791.198,5136.257,70.89
68.173,41.855,13.072,16.872,0.576,223.278,1564.916,14.65
310.0,90.0,120.0,44.0,32.0,275.0,2200.0,62.29
489.783,62.763,319.055,41.61,61.681,233.821,1990.163,100.0
17.363,12.428,2.794,3.986,0.0,68.866,577.7,5.86
300.271,1209.687,438.522,126.979,16.915,809.656,4014.421,85.59
147.863,891.683,541.805,275.355,8.097,857.086,6861.015,80.68
159.231,168.263,0.0,32.841,93.678,468.501,1332.189,79.17
347.924,96.777,129.641,49.302,34.623,281.801,2416.536,62.21
870.101,61.732,24.359,14.739,2.073,231.637,3235.905,34.4
96.896,608.968,340.995,174.517,5.324,617.022,4277.419,81.62
19.068,10.928,3.046,3.741,0.0,63.051,553.481,8.98
754.584,56.643,14.453,17.886,1.055,307.39,2006.758,43.16
220.0,1300.0,975.0,250.0,13.0,850.0,6000.0,85.6
65.0,428.0,262.0,125.0,3.7,428.0,3150.0,73.03
70.674,44.355,15.614,18.163,0.558,213.952,1629.614,3.93
281.151,738.481,170.282,35.909,6.526,376.384,2123.655,79.52
49.006,40.272,10.851,18.581,0.203,207.777,2003.632,5.32
766.221,53.367,14.25,17.95,0.876,312.782,1992.984,37.38
1443.215,267.073,478.443,104.515,112.104,500.902,2851.529,99.1
166.206,149.673,81.634,85.799,41.569,272.596,1626.293,67.0
590.911,80.329,379.704,45.094,71.835,282.568,2304.134,100.0
395.412,110.529,160.104,55.796,38.846,330.033,2771.799,62.82
33.611,23.522,7.083,7.559,0.103,108.845,849.639,12.37
137.947,319.847,33.765,121.868,1.459,181.155,1386.647,42.56
207.137,1262.59,946.88,227.42,11.878,789.01,5721.736,86.49
904.573,219.025,100.891,20.305,48.724,340.756,1176.287,69.07
727.943,98.774,470.184,62.794,95.388,382.34,2993.125,100.0
866.926,115.963,409.911,121.874,238.43,573.39,1245.867,100.0
164.591,52.409,69.929,25.901,18.761,164.615,1293.413,58.25
64.795,39.453,13.094,16.73,0.501,198.332,1381.793,9.04
1681.017,133.127,27.0,20.987,2.944,438.559,2769.071,33.87
600.0,80.0,400.0,50.0,80.0,300.0,2500.0,100.0
925.068,62.033,30.023,24.628,0.341,110.067,3085.902,33.86
1128.37,140.196,821.852,89.398,159.075,557.71,4951.431,100.0
24.0,125.0,9.0,112.0,0.5,195.0,1600.0,50.5
515.835,71.42,354.837,46.769,74.649,273.705,2278.902,100.0
294.579,152.972,0.0,42.295,64.629,168.319,940.189,64.02
15.622,7.637,2.056,3.127,0.0,57.621,490.114,7.2
169.676,1117.341,605.147,288.562,8.786,1055.237,7935.224,83.55
1515.709,104.767,25.83,30.788,1.92,476.705,2858.947,36.36
122.946,715.961,449.343,214.471,6.115,706.63,5442.355,77.64
1041.572,61.955,16.826,19.15,2.337,164.893,686.934,44.62
579.26,94.006,31.259,24.37,2.407,396.185,1747.715,32.7
41.199,30.86,11.828,22.905,1.713,271.819,981.165,5.67
1151.321,75.2,18.41,22.588,1.333,411.151,2710.943,40.52
684.027,115.067,68.678,70.483,62.394,66.407,1060.338,64.6
145.469,817.187,341.623,55.173,18.151,37.576,2106.363,78.76
100.0,650.0,490.0,125.0,6.5,420.0,3000.0,85.07
1354.145,108.317,699.407,110.467,268.062,207.45,2369.862,100.0
65.0,41.0,13.0,16.0,0.5,198.0,1460.0,4.71
19.964,13.132,4.118,5.019,0.0,68.684,540.161,11.8
8.842,23.659,17.512,12.94,0.544,128.693,640.435,6.1
730.0,96.0,485.0,60.0,97.0,363.0,3000.0,100.0
111.849,388.187,0.0,214.614,0.958,339.44,2946.856,55.11
248.124,928.08,306.567,232.045,2.006,587.373,593.251,76.18
1081.685,84.409,238.453,43.761,73.097,298.787,2521.676,76.21
26.0,16.0,5.0,6.0,0.0,88.0,670.0,8.65
99.636,8.019,2.234,3.572,0.095,51.994,408.761,32.32
69.972,55.571,22.67,9.729,0.926,371.614,1761.162,4.93
995.759,17.654,28.881,24.463,2.473,360.839,2983.607,38.62
1065.584,78.319,20.176,25.171,1.386,442.007,2687.074,40.14
109.137,682.946,542.52,130.6,6.754,440.663,3016.114,71.46
860.284,125.219,570.708,71.723,117.642,439.267,3822.817,100.0
247.905,241.242,420.056,204.271,4.604,374.197,960.947,80.12
82.0,530.0,323.0,154.0,4.5,530.0,3900.0,84.34
384.0,114.0,150.0,57.0,38.4,342.0,2780.0,72.14
152.009,45.903,67.164,24.014,15.872,139.109,1238.235,75.05
131.412,513.619,177.881,240.811,14.995,349.656,3348.333,69.49
59.322,393.466,197.719,123.191,3.197,375.746,2934.103,72.93
393.156,119.134,159.613,64.014,42.254,371.388,3145.924,74.17
71.455,22.535,26.73,14.192,1.365,177.834,1327.971,12.11
153.257,49.64,58.92,24.916,16.606,144.87,1264.79,73.37
46.139,26.053,6.844,6.795,2.534,234.715,1561.043,11.88
949.06,116.277,36.371,20.461,0.504,503.351,921.993,36.75
51.523,242.15,20.841,216.696,1.479,369.903,2916.521,48.24
1184.168,94.6,35.15,32.447,0.939,415.26,2758.467,50.28
157.511,50.834,65.681,24.681,17.049,153.834,1160.134,68.24
2267.213,183.717,516.638,131.359,456.621,493.265,2163.967,100.0
383.865,114.767,20.591,7.968,25.201,418.189,1231.043,68.36
783.384,98.724,560.25,65.699,103.175,377.364,3145.388,100.0
1113.761,71.369,18.838,23.359,1.356,403.464,2867.954,35.39
41.186,198.9,15.798,174.818,1.009,285.809,2442.158,57.88
88.0,570.0,348.0,166.0,4.8,570.0,4180.0,74.93
33.223,43.71,0.0,16.994,0.046,390.513,872.63,13.37
56.214,49.61,28.637,7.564,1.926,153.915,33.711,3.18
21.119,10.07,3.122,5.239,0.0,84.105,669.335,8.33
534.483,37.495,10.704,12.349,0.57,219.09,1512.714,35.64
112.174,888.33,118.206,249.398,7.691,900.484,4587.231,72.53
46.5,242.424,19.794,196.697,1.374,368.77,2860.25,41.43
691.924,94.287,511.301,60.363,96.11,348.544,3129.054,100.0
250.0,74.0,98.0,37.0,25.0,223.0,1815.0,69.86
65.385,160.055,33.283,39.544,1.153,730.76,372.911,58.65
166.874,13.573,3.785,4.684,0.099,64.546,547.607,35.34
218.95,663.136,158.825,182.083,8.031,335.925,3033.707,68.31
245.038,125.792,402.771,94.121,13.137,754.068,1262.009,84.88
1496.525,120.192,433.369,104.915,5.682,500.233,3310.161,90.86
1687.736,51.494,20.861,31.733,2.783,384.288,1112.777,36.88
2805.9,380.823,745.121,74.376,115.071,193.544,2189.158,100.0
56.536,421.749,208.883,123.684,2.964,382.389,2827.741,65.36
71.039,45.884,14.691,16.065,0.597,200.535,1515.544,9.6
22.246,13.799,3.598,5.16,0.0,79.472,663.226,6.15
140.181,229.708,654.842,80.762,243.426,281.507,2216.127,94.51
378.34,791.882,178.498,178.806,16.943,554.792,3662.034,83.3
2068.545,117.579,485.117,90.295,115.011,223.528,3367.722,100.0
34.976,33.872,34.524,24.183,0.617,13.742,1422.055,13.05
1619.457,111.553,26.502,32.944,2.298,571.28,3737.999,35.81
1100.0,75.0,19.0,24.0,1.4,420.0,2700.0,45.86
138.485,502.337,38.106,226.112,1.06,585.821,2737.689,55.05
54.556,37.613,12.173,14.299,0.517,176.198,1333.407,10.84
114.518,278.351,76.354,304.279,1.611,89.073,4035.528,58.76
50.679,269.276,19.895,212.913,1.309,397.682,3199.49,46.95
934.032,152.382,7.577,25.136,0.137,98.453,1436.726,38.29
85.837,614.389,303.903,163.878,4.441,607.343,4154.3,71.74
105.202,680.368,463.955,128.457,6.693,421.66,3122.456,75.42
72.034,348.471,28.81,272.266,1.984,472.532,3438.66,55.57
1910.076,119.285,31.441,35.556,2.472,635.549,3405.541,49.13
33.464,167.899,19.349,19.24,0.141,286.284,2642.319,25.87
914.893,93.62,19.755,0.0,0.555,546.259,668.851,31.68
70.617,343.082,26.975,344.897,2.206,593.851,4059.781,51.19
1241.119,59.111,167.658,64.153,22.769,503.056,1599.442,61.11
13.375,6.986,2.408,3.774,0.0,58.606,457.292,12.82
74.88,392.346,28.704,330.576,1.987,593.631,4299.06,47.05
480.0,65.0,320.0,40.0,64.0,240.0,2000.0,100.0
65.217,341.526,25.635,293.702,2.208,548.601,4459.852,54.9
74.313,58.306,7.661,11.494,0.218,109.568,2680.063,7.27
163.665,465.199,354.309,85.375,13.439,907.297,3351.212,69.1
119.206,704.722,442.901,228.015,6.575,703.02,5070.642,72.55
740.0,53.0,14.0,18.0,0.9,287.0,1960.0,50.21
708.783,105.774,16.501,34.064,2.226,124.91,921.55,33.18
202.081,17.059,5.119,6.554,0.191,101.387,919.414,36.93
741.177,96.184,476.74,62.025,95.314,386.865,3216.236,100.0
57.793,0.0,3.965,20.567,1.649,175.151,1557.995,6.41
758.207,11.537,79.425,51.918,86.2,466.486,1671.079,77.69
1728.583,204.368,404.627,119.267,262.192,483.905,2421.304,100.0
70.375,136.406,10.861,122.463,1.114,399.53,3044.347,40.97
45.0,28.0,9.0,11.0,0.0,130.0,1000.0,3.21
553.209,131.739,63.38,47.787,59.47,524.287,1219.921,68.15
1347.954,155.941,805.471,112.181,170.545,638.504,5274.762,100.0
9.42,4.285,1.218,2.563,0.0,34.453,272.039,11.57
660.0,87.0,440.0,55.0,88.0,330.0,2758.0,100.0
43.316,208.36,16.023,182.745,1.026,320.805,2413.759,54.08
41.686,188.787,16.039,176.229,0.967,318.462,2664.138,50.46
1717.141,131.661,32.129,41.6,2.777,754.376,4313.561,49.79
127.477,810.16,457.793,232.582,7.13,805.503,5719.906,71.61
416.634,199.435,120.689,13.626,59.181,293.162,647.395,63.76
876.968,174.019,16.487,23.733,0.669,391.587,1332.243,35.81
42.385,198.754,16.581,180.882,1.041,324.249,2742.992,54.85
356.246,347.394,640.971,35.545,139.084,185.454,1235.022,100.0
15.918,10.077,2.814,4.088,0.0,58.505,517.359,11.59
120.0,800.0,600.0,150.0,8.0,500.0,3500.0,79.01
78.305,516.656,309.454,142.156,4.327,470.411,3703.527,83.03
189.059,1085.295,812.487,223.742,10.65,722.606,4679.661,82.37
1039.259,167.735,710.365,44.818,269.379,587.766,2127.649,100.0
337.173,105.711,140.93,47.827,33.63,319.847,2503.153,68.61
754.861,52.675,14.982,18.386,0.847,286.609,2135.436,43.81
1173.169,136.555,722.66,90.258,140.664,557.623,4623.203,100.0
950.393,61.077,18.657,23.461,1.218,356.739,2171.394,36.83
1111.603,144.039,771.99,94.703,163.508,543.511,4602.416,100.0
1568.348,97.215,24.576,31.057,2.119,499.113,2835.885,44.66
375.611,106.801,140.292,58.088,35.194,323.784,2627.625,68.93
184.777,52.628,72.401,27.526,17.958,155.015,1331.997,73.89
686.344,89.98,472.408,60.939,100.068,345.538,2918.837,100.0
68.526,419.411,225.759,140.967,3.509,441.46,3247.004,66.53
1039.113,131.154,709.321,91.91,153.88,544.034,4771.267,100.0
163.747,520.256,46.435,120.778,0.123,639.958,3004.93,50.26
695.182,43.975,13.07,16.401,0.765,240.684,1776.531,49.21
84.931,500.139,337.56,155.566,4.794,538.655,3912.052,67.09
76.316,45.07,19.608,28.137,0.793,206.955,2320.199,8.52
1578.934,101.77,27.532,35.224,2.369,574.811,3740.632,47.98
242.752,92.226,187.641,35.179,68.322,375.165,1538.681,75.69
65.716,321.174,22.865,294.549,1.725,499.117,3966.006,51.06
104.652,609.004,371.031,194.573,5.445,606.779,4389.727,69.0
64.744,324.616,23.225,299.123,1.758,491.901,3915.899,49.22
308.019,800.205,446.934,240.734,2.35,536.373,1138.561,86.77
16.0,10.0,2.9,4.2,0.0,62.0,520.0,6.34
336.356,27.431,7.994,10.273,0.305,126.057,1000.524,46.74
41.912,227.618,16.783,201.549,1.281,356.825,2927.857,43.28
1093.531,135.261,692.224,93.065,150.057,525.666,4336.291,99.96
1418.943,181.636,19.319,17.669,1.098,303.023,2935.528,42.49
1108.275,187.607,184.267,26.8,44.353,34.873,1233.011,68.85
616.676,111.286,35.574,18.517,1.084,429.299,981.05,35.8
38.0,24.0,7.0,9.0,0.2,118.0,890.0,4.08
443.691,34.065,9.543,11.573,0.398,170.803,1246.62,30.96
268.163,77.552,97.606,40.284,26.064,228.749,1858.522,66.85
177.504,52.481,75.13,29.2,19.725,166.217,1290.104,65.71
55.926,288.305,20.962,263.835,1.677,487.044,3663.303,44.28
828.015,55.451,15.68,19.508,1.061,333.023,2168.17,44.6
62.895,333.602,24.551,288.681,1.928,566.461,4178.162,44.69
95.032,608.058,292.1,184.906,5.181,641.437,4761.765,68.42
